channel,symbol,date,side
prices,URNM,2026-05-05,canonical
prices,URNM,2026-05-06,canonical
prices,URNM,2026-05-07,canonical
prices,URNM,2026-05-08,canonical
prices,URNM,2026-05-09,canonical
prices,URNM,2026-05-10,canonical
prices,URNM,2026-05-11,canonical
prices,URNM,2026-05-12,canonical
prices,URNM,2026-05-13,canonical
prices,URNM,2026-05-14,canonical
prices,USDJPY,2026-04-30,canonical
prices,USDJPY,2026-05-01,canonical
prices,USDJPY,2026-05-02,canonical
prices,USDJPY,2026-05-03,canonical
prices,USDJPY,2026-05-04,canonical
prices,USDJPY,2026-05-05,canonical
prices,USDJPY,2026-05-06,canonical
prices,USDJPY,2026-05-07,canonical
prices,USDJPY,2026-05-08,canonical
prices,USDJPY,2026-05-09,canonical
prices,USDJPY,2026-05-10,canonical
prices,USDJPY,2026-05-11,canonical
prices,USDJPY,2026-05-12,canonical
prices,USDJPY,2026-05-13,canonical
prices,USDJPY,2026-05-14,canonical
prices,VIRTUAL,2026-04-30,canonical
prices,VIRTUAL,2026-05-01,canonical
prices,VIRTUAL,2026-05-02,canonical
prices,VIRTUAL,2026-05-03,canonical
prices,VIRTUAL,2026-05-04,canonical
prices,VIRTUAL,2026-05-05,canonical
prices,VIRTUAL,2026-05-06,canonical
prices,VIRTUAL,2026-05-07,canonical
prices,VIRTUAL,2026-05-08,canonical
prices,VIRTUAL,2026-05-09,canonical
prices,VIRTUAL,2026-05-10,canonical
prices,VIRTUAL,2026-05-11,canonical
prices,VIRTUAL,2026-05-12,canonical
prices,VIRTUAL,2026-05-13,canonical
prices,VIRTUAL,2026-05-14,canonical
prices,WIF,2026-04-30,canonical
prices,WIF,2026-05-01,canonical
prices,WIF,2026-05-02,canonical
prices,WIF,2026-05-03,canonical
prices,WIF,2026-05-04,canonical
prices,WIF,2026-05-05,canonical
prices,WIF,2026-05-06,canonical
prices,WIF,2026-05-07,canonical
prices,WIF,2026-05-08,canonical
prices,WIF,2026-05-09,canonical
prices,WIF,2026-05-10,canonical
prices,WIF,2026-05-11,canonical
prices,WIF,2026-05-12,canonical
prices,WIF,2026-05-13,canonical
prices,WIF,2026-05-14,canonical
prices,WLD,2026-04-30,canonical
prices,WLD,2026-05-01,canonical
prices,WLD,2026-05-02,canonical
prices,WLD,2026-05-03,canonical
prices,WLD,2026-05-04,canonical
prices,WLD,2026-05-05,canonical
prices,WLD,2026-05-06,canonical
prices,WLD,2026-05-07,canonical
prices,WLD,2026-05-08,canonical
prices,WLD,2026-05-09,canonical
prices,WLD,2026-05-10,canonical
prices,WLD,2026-05-11,canonical
prices,WLD,2026-05-12,canonical
prices,WLD,2026-05-13,canonical
prices,WLD,2026-05-14,canonical
prices,WLFI,2026-04-30,canonical
prices,WLFI,2026-05-01,canonical
prices,WLFI,2026-05-02,canonical
prices,WLFI,2026-05-03,canonical
prices,WLFI,2026-05-04,canonical
prices,WLFI,2026-05-05,canonical
prices,WLFI,2026-05-06,canonical
prices,WLFI,2026-05-07,canonical
prices,WLFI,2026-05-08,canonical
prices,WLFI,2026-05-09,canonical
prices,WLFI,2026-05-10,canonical
prices,WLFI,2026-05-11,canonical
prices,WLFI,2026-05-12,canonical
prices,WLFI,2026-05-13,canonical
prices,WLFI,2026-05-14,canonical
prices,XAG,2026-04-30,canonical
prices,XAG,2026-05-01,canonical
prices,XAG,2026-05-02,canonical
prices,XAG,2026-05-03,canonical
prices,XAG,2026-05-04,canonical
prices,XAG,2026-05-05,canonical
prices,XAG,2026-05-06,canonical
prices,XAG,2026-05-07,canonical
prices,XAG,2026-05-08,canonical
prices,XAG,2026-05-09,canonical
prices,XAG,2026-05-10,canonical
prices,XAG,2026-05-11,canonical
prices,XAG,2026-05-12,canonical
prices,XAG,2026-05-13,canonical
prices,XAG,2026-05-14,canonical
prices,XAU,2026-04-30,canonical
prices,XAU,2026-05-01,canonical
prices,XAU,2026-05-02,canonical
prices,XAU,2026-05-03,canonical
prices,XAU,2026-05-04,canonical
prices,XAU,2026-05-05,canonical
prices,XAU,2026-05-06,canonical
prices,XAU,2026-05-07,canonical
prices,XAU,2026-05-08,canonical
prices,XAU,2026-05-09,canonical
prices,XAU,2026-05-10,canonical
prices,XAU,2026-05-11,canonical
prices,XAU,2026-05-12,canonical
prices,XAU,2026-05-13,canonical
prices,XAU,2026-05-14,canonical
prices,XMR,2026-04-30,canonical
prices,XMR,2026-05-01,canonical
prices,XMR,2026-05-02,canonical
prices,XMR,2026-05-03,canonical
prices,XMR,2026-05-04,canonical
prices,XMR,2026-05-05,canonical
prices,XMR,2026-05-06,canonical
prices,XMR,2026-05-07,canonical
prices,XMR,2026-05-08,canonical
prices,XMR,2026-05-09,canonical
prices,XMR,2026-05-10,canonical
prices,XMR,2026-05-11,canonical
prices,XMR,2026-05-12,canonical
prices,XMR,2026-05-13,canonical
prices,XMR,2026-05-14,canonical
prices,XPL,2026-04-30,canonical
prices,XPL,2026-05-01,canonical
prices,XPL,2026-05-02,canonical
prices,XPL,2026-05-03,canonical
prices,XPL,2026-05-04,canonical
prices,XPL,2026-05-05,canonical
prices,XPL,2026-05-06,canonical
prices,XPL,2026-05-07,canonical
prices,XPL,2026-05-08,canonical
prices,XPL,2026-05-09,canonical
prices,XPL,2026-05-10,canonical
prices,XPL,2026-05-11,canonical
prices,XPL,2026-05-12,canonical
prices,XPL,2026-05-13,canonical
prices,XPL,2026-05-14,canonical
prices,XRP,2026-04-30,canonical
prices,XRP,2026-05-01,canonical
prices,XRP,2026-05-02,canonical
prices,XRP,2026-05-03,canonical
prices,XRP,2026-05-04,canonical
prices,XRP,2026-05-05,canonical
prices,XRP,2026-05-06,canonical
prices,XRP,2026-05-07,canonical
prices,XRP,2026-05-08,canonical
prices,XRP,2026-05-09,canonical
prices,XRP,2026-05-10,canonical
prices,XRP,2026-05-11,canonical
prices,XRP,2026-05-12,canonical
prices,XRP,2026-05-13,canonical
prices,XRP,2026-05-14,canonical
prices,ZEC,2026-04-30,canonical
prices,ZEC,2026-05-01,canonical
prices,ZEC,2026-05-02,canonical
prices,ZEC,2026-05-03,canonical
prices,ZEC,2026-05-04,canonical
prices,ZEC,2026-05-05,canonical
prices,ZEC,2026-05-06,canonical
prices,ZEC,2026-05-07,canonical
prices,ZEC,2026-05-08,canonical
prices,ZEC,2026-05-09,canonical
prices,ZEC,2026-05-10,canonical
prices,ZEC,2026-05-11,canonical
prices,ZEC,2026-05-12,canonical
prices,ZEC,2026-05-13,canonical
prices,ZEC,2026-05-14,canonical
prices,ZK,2026-04-30,canonical
prices,ZK,2026-05-01,canonical
prices,ZK,2026-05-02,canonical
prices,ZK,2026-05-03,canonical
prices,ZK,2026-05-04,canonical
prices,ZK,2026-05-05,canonical
prices,ZK,2026-05-06,canonical
prices,ZK,2026-05-07,canonical
prices,ZK,2026-05-08,canonical
prices,ZK,2026-05-09,canonical
prices,ZK,2026-05-10,canonical
prices,ZK,2026-05-11,canonical
prices,ZK,2026-05-12,canonical
prices,ZK,2026-05-13,canonical
prices,ZK,2026-05-14,canonical
prices,ZRO,2026-04-30,canonical
prices,ZRO,2026-05-01,canonical
prices,ZRO,2026-05-02,canonical
prices,ZRO,2026-05-03,canonical
prices,ZRO,2026-05-04,canonical
prices,ZRO,2026-05-05,canonical
prices,ZRO,2026-05-06,canonical
prices,ZRO,2026-05-07,canonical
prices,ZRO,2026-05-08,canonical
prices,ZRO,2026-05-09,canonical
prices,ZRO,2026-05-10,canonical
prices,ZRO,2026-05-11,canonical
prices,ZRO,2026-05-12,canonical
prices,ZRO,2026-05-13,canonical
prices,ZRO,2026-05-14,canonical
prices,kBONK,2026-04-30,canonical
prices,kBONK,2026-05-01,canonical
prices,kBONK,2026-05-02,canonical
prices,kBONK,2026-05-03,canonical
prices,kBONK,2026-05-04,canonical
prices,kBONK,2026-05-05,canonical
prices,kBONK,2026-05-06,canonical
prices,kBONK,2026-05-07,canonical
prices,kBONK,2026-05-08,canonical
prices,kBONK,2026-05-09,canonical
prices,kBONK,2026-05-10,canonical
prices,kBONK,2026-05-11,canonical
prices,kBONK,2026-05-12,canonical
prices,kBONK,2026-05-13,canonical
prices,kBONK,2026-05-14,canonical
prices,kPEPE,2026-04-30,canonical
prices,kPEPE,2026-05-01,canonical
prices,kPEPE,2026-05-02,canonical
prices,kPEPE,2026-05-03,canonical
prices,kPEPE,2026-05-04,canonical
prices,kPEPE,2026-05-05,canonical
prices,kPEPE,2026-05-06,canonical
prices,kPEPE,2026-05-07,canonical
prices,kPEPE,2026-05-08,canonical
prices,kPEPE,2026-05-09,canonical
prices,kPEPE,2026-05-10,canonical
prices,kPEPE,2026-05-11,canonical
prices,kPEPE,2026-05-12,canonical
prices,kPEPE,2026-05-13,canonical
prices,kPEPE,2026-05-14,canonical
trades,2Z,2026-04-30,canonical
trades,2Z,2026-05-01,canonical
trades,2Z,2026-05-02,canonical
trades,2Z,2026-05-03,canonical
trades,2Z,2026-05-04,canonical
trades,2Z,2026-05-05,canonical
trades,2Z,2026-05-06,canonical
trades,2Z,2026-05-07,canonical
trades,2Z,2026-05-08,canonical
trades,2Z,2026-05-09,canonical
trades,2Z,2026-05-10,canonical
trades,2Z,2026-05-11,canonical
trades,2Z,2026-05-12,canonical
trades,2Z,2026-05-13,canonical
trades,2Z,2026-05-14,canonical
trades,AAVE,2026-04-30,canonical
trades,AAVE,2026-05-01,canonical
trades,AAVE,2026-05-02,canonical
trades,AAVE,2026-05-03,canonical
trades,AAVE,2026-05-04,canonical
trades,AAVE,2026-05-05,canonical
trades,AAVE,2026-05-06,canonical
trades,AAVE,2026-05-07,canonical
trades,AAVE,2026-05-08,canonical
trades,AAVE,2026-05-09,canonical
trades,AAVE,2026-05-10,canonical
trades,AAVE,2026-05-11,canonical
trades,AAVE,2026-05-12,canonical
trades,AAVE,2026-05-13,canonical
trades,AAVE,2026-05-14,canonical
trades,ADA,2026-04-30,canonical
trades,ADA,2026-05-01,canonical
trades,ADA,2026-05-02,canonical
trades,ADA,2026-05-03,canonical
trades,ADA,2026-05-04,canonical
trades,ADA,2026-05-05,canonical
trades,ADA,2026-05-06,canonical
trades,ADA,2026-05-07,canonical
trades,ADA,2026-05-08,canonical
trades,ADA,2026-05-09,canonical
trades,ADA,2026-05-10,canonical
trades,ADA,2026-05-11,canonical
trades,ADA,2026-05-12,canonical
trades,ADA,2026-05-13,canonical
trades,ADA,2026-05-14,canonical
trades,ANTHROPIC,2026-05-12,canonical
trades,ANTHROPIC,2026-05-13,canonical
trades,ANTHROPIC,2026-05-14,canonical
trades,ARB,2026-04-30,canonical
trades,ARB,2026-05-01,canonical
trades,ARB,2026-05-02,canonical
trades,ARB,2026-05-03,canonical
trades,ARB,2026-05-04,canonical
trades,ARB,2026-05-05,canonical
trades,ARB,2026-05-06,canonical
trades,ARB,2026-05-07,canonical
trades,ARB,2026-05-08,canonical
trades,ARB,2026-05-09,canonical
trades,ARB,2026-05-10,canonical
trades,ARB,2026-05-11,canonical
trades,ARB,2026-05-12,canonical
trades,ARB,2026-05-13,canonical
trades,ARB,2026-05-14,canonical
trades,ASTER,2026-04-30,canonical
trades,ASTER,2026-05-01,canonical
trades,ASTER,2026-05-02,canonical
trades,ASTER,2026-05-03,canonical
trades,ASTER,2026-05-04,canonical
trades,ASTER,2026-05-05,canonical
trades,ASTER,2026-05-06,canonical
trades,ASTER,2026-05-07,canonical
trades,ASTER,2026-05-08,canonical
trades,ASTER,2026-05-09,canonical
trades,ASTER,2026-05-10,canonical
trades,ASTER,2026-05-11,canonical
trades,ASTER,2026-05-12,canonical
trades,ASTER,2026-05-13,canonical
trades,ASTER,2026-05-14,canonical
trades,AVAX,2026-04-30,canonical
trades,AVAX,2026-05-01,canonical
trades,AVAX,2026-05-02,canonical
trades,AVAX,2026-05-03,canonical
trades,AVAX,2026-05-04,canonical
trades,AVAX,2026-05-05,canonical
trades,AVAX,2026-05-06,canonical
trades,AVAX,2026-05-07,canonical
trades,AVAX,2026-05-08,canonical
trades,AVAX,2026-05-09,canonical
trades,AVAX,2026-05-10,canonical
trades,AVAX,2026-05-11,canonical
trades,AVAX,2026-05-12,canonical
trades,AVAX,2026-05-13,canonical
trades,AVAX,2026-05-14,canonical
trades,BCH,2026-04-30,canonical
trades,BCH,2026-05-01,canonical
trades,BCH,2026-05-02,canonical
trades,BCH,2026-05-03,canonical
trades,BCH,2026-05-04,canonical
trades,BCH,2026-05-05,canonical
trades,BCH,2026-05-06,canonical
trades,BCH,2026-05-07,canonical
trades,BCH,2026-05-08,canonical
trades,BCH,2026-05-09,canonical
trades,BCH,2026-05-10,canonical
trades,BCH,2026-05-11,canonical
trades,BCH,2026-05-12,canonical
trades,BCH,2026-05-13,canonical
trades,BCH,2026-05-14,canonical
trades,BNB,2026-04-30,canonical
trades,BNB,2026-05-01,canonical
trades,BNB,2026-05-02,canonical
trades,BNB,2026-05-03,canonical
trades,BNB,2026-05-04,canonical
trades,BNB,2026-05-05,canonical
trades,BNB,2026-05-06,canonical
trades,BNB,2026-05-07,canonical
trades,BNB,2026-05-08,canonical
trades,BNB,2026-05-09,canonical
trades,BNB,2026-05-10,canonical
trades,BNB,2026-05-11,canonical
trades,BNB,2026-05-12,canonical
trades,BNB,2026-05-13,canonical
trades,BNB,2026-05-14,canonical
trades,BP,2026-04-30,canonical
trades,BP,2026-05-01,canonical
trades,BP,2026-05-02,canonical
trades,BP,2026-05-03,canonical
trades,BP,2026-05-04,canonical
trades,BP,2026-05-05,canonical
trades,BP,2026-05-06,canonical
trades,BP,2026-05-07,canonical
trades,BP,2026-05-08,canonical
trades,BP,2026-05-09,canonical
trades,BP,2026-05-10,canonical
trades,BP,2026-05-11,canonical
trades,BP,2026-05-12,canonical
trades,BP,2026-05-13,canonical
trades,BP,2026-05-14,canonical
trades,BTC,2026-04-30,canonical
trades,BTC,2026-05-01,canonical
trades,BTC,2026-05-02,canonical
trades,BTC,2026-05-03,canonical
trades,BTC,2026-05-04,canonical
trades,BTC,2026-05-05,canonical
trades,BTC,2026-05-06,canonical
trades,BTC,2026-05-07,canonical
trades,BTC,2026-05-08,canonical
trades,BTC,2026-05-09,canonical
trades,BTC,2026-05-10,canonical
trades,BTC,2026-05-11,canonical
trades,BTC,2026-05-12,canonical
trades,BTC,2026-05-13,canonical
trades,BTC,2026-05-14,canonical
trades,CHIP,2026-04-30,canonical
trades,CHIP,2026-05-01,canonical
trades,CHIP,2026-05-02,canonical
trades,CHIP,2026-05-03,canonical
trades,CHIP,2026-05-04,canonical
trades,CHIP,2026-05-05,canonical
trades,CHIP,2026-05-06,canonical
trades,CHIP,2026-05-07,canonical
trades,CHIP,2026-05-08,canonical
trades,CHIP,2026-05-09,canonical
trades,CHIP,2026-05-10,canonical
trades,CHIP,2026-05-11,canonical
trades,CHIP,2026-05-12,canonical
trades,CHIP,2026-05-13,canonical
trades,CHIP,2026-05-14,canonical
trades,CL,2026-04-30,canonical
trades,CL,2026-05-01,canonical
trades,CL,2026-05-02,canonical
trades,CL,2026-05-03,canonical
trades,CL,2026-05-04,canonical
trades,CL,2026-05-05,canonical
trades,CL,2026-05-06,canonical
trades,CL,2026-05-07,canonical
trades,CL,2026-05-08,canonical
trades,CL,2026-05-09,canonical
trades,CL,2026-05-10,canonical
trades,CL,2026-05-11,canonical
trades,CL,2026-05-12,canonical
trades,CL,2026-05-13,canonical
trades,CL,2026-05-14,canonical
trades,COPPER,2026-04-30,canonical
trades,COPPER,2026-05-01,canonical
trades,COPPER,2026-05-02,canonical
trades,COPPER,2026-05-03,canonical
trades,COPPER,2026-05-04,canonical
trades,COPPER,2026-05-05,canonical
trades,COPPER,2026-05-06,canonical
trades,COPPER,2026-05-07,canonical
trades,COPPER,2026-05-08,canonical
trades,COPPER,2026-05-09,canonical
trades,COPPER,2026-05-10,canonical
trades,COPPER,2026-05-11,canonical
trades,COPPER,2026-05-12,canonical
trades,COPPER,2026-05-13,canonical
trades,COPPER,2026-05-14,canonical
trades,CRCL,2026-04-30,canonical
trades,CRCL,2026-05-01,canonical
trades,CRCL,2026-05-02,canonical
trades,CRCL,2026-05-03,canonical
trades,CRCL,2026-05-04,canonical
trades,CRCL,2026-05-05,canonical
trades,CRCL,2026-05-06,canonical
trades,CRCL,2026-05-07,canonical
trades,CRCL,2026-05-08,canonical
trades,CRCL,2026-05-09,canonical
trades,CRCL,2026-05-10,canonical
trades,CRCL,2026-05-11,canonical
trades,CRCL,2026-05-12,canonical
trades,CRCL,2026-05-13,canonical
trades,CRCL,2026-05-14,canonical
trades,CRV,2026-04-30,canonical
trades,CRV,2026-05-01,canonical
trades,CRV,2026-05-02,canonical
trades,CRV,2026-05-03,canonical
trades,CRV,2026-05-04,canonical
trades,CRV,2026-05-05,canonical
trades,CRV,2026-05-06,canonical
trades,CRV,2026-05-07,canonical
trades,CRV,2026-05-08,canonical
trades,CRV,2026-05-09,canonical
trades,CRV,2026-05-10,canonical
trades,CRV,2026-05-11,canonical
trades,CRV,2026-05-12,canonical
trades,CRV,2026-05-13,canonical
trades,CRV,2026-05-14,canonical
trades,DOGE,2026-04-30,canonical
trades,DOGE,2026-05-01,canonical
trades,DOGE,2026-05-02,canonical
trades,DOGE,2026-05-03,canonical
trades,DOGE,2026-05-04,canonical
trades,DOGE,2026-05-05,canonical
trades,DOGE,2026-05-06,canonical
trades,DOGE,2026-05-07,canonical
trades,DOGE,2026-05-08,canonical
trades,DOGE,2026-05-09,canonical
trades,DOGE,2026-05-10,canonical
trades,DOGE,2026-05-11,canonical
trades,DOGE,2026-05-12,canonical
trades,DOGE,2026-05-13,canonical
trades,DOGE,2026-05-14,canonical
trades,ENA,2026-04-30,canonical
trades,ENA,2026-05-01,canonical
trades,ENA,2026-05-02,canonical
trades,ENA,2026-05-03,canonical
trades,ENA,2026-05-04,canonical
trades,ENA,2026-05-05,canonical
trades,ENA,2026-05-06,canonical
trades,ENA,2026-05-07,canonical
trades,ENA,2026-05-08,canonical
trades,ENA,2026-05-09,canonical
trades,ENA,2026-05-10,canonical
trades,ENA,2026-05-11,canonical
trades,ENA,2026-05-12,canonical
trades,ENA,2026-05-13,canonical
trades,ENA,2026-05-14,canonical
trades,ETH,2026-04-30,canonical
trades,ETH,2026-05-01,canonical
trades,ETH,2026-05-02,canonical
trades,ETH,2026-05-03,canonical
trades,ETH,2026-05-04,canonical
trades,ETH,2026-05-05,canonical
trades,ETH,2026-05-06,canonical
trades,ETH,2026-05-07,canonical
trades,ETH,2026-05-08,canonical
trades,ETH,2026-05-09,canonical
trades,ETH,2026-05-10,canonical
trades,ETH,2026-05-11,canonical
trades,ETH,2026-05-12,canonical
trades,ETH,2026-05-13,canonical
trades,ETH,2026-05-14,canonical
trades,EURUSD,2026-04-30,canonical
trades,EURUSD,2026-05-01,canonical
trades,EURUSD,2026-05-02,canonical
trades,EURUSD,2026-05-03,canonical
trades,EURUSD,2026-05-04,canonical
trades,EURUSD,2026-05-05,canonical
trades,EURUSD,2026-05-06,canonical
trades,EURUSD,2026-05-07,canonical
trades,EURUSD,2026-05-08,canonical
trades,EURUSD,2026-05-09,canonical
trades,EURUSD,2026-05-10,canonical
trades,EURUSD,2026-05-11,canonical
trades,EURUSD,2026-05-12,canonical
trades,EURUSD,2026-05-13,canonical
trades,EURUSD,2026-05-14,canonical
trades,FARTCOIN,2026-04-30,canonical
trades,FARTCOIN,2026-05-01,canonical
trades,FARTCOIN,2026-05-02,canonical
trades,FARTCOIN,2026-05-03,canonical
trades,FARTCOIN,2026-05-04,canonical
trades,FARTCOIN,2026-05-05,canonical
trades,FARTCOIN,2026-05-06,canonical
trades,FARTCOIN,2026-05-07,canonical
trades,FARTCOIN,2026-05-08,canonical
trades,FARTCOIN,2026-05-09,canonical
trades,FARTCOIN,2026-05-10,canonical
trades,FARTCOIN,2026-05-11,canonical
trades,FARTCOIN,2026-05-12,canonical
trades,FARTCOIN,2026-05-13,canonical
trades,FARTCOIN,2026-05-14,canonical
trades,GOOGL,2026-04-30,canonical
trades,GOOGL,2026-05-01,canonical
trades,GOOGL,2026-05-02,canonical
trades,GOOGL,2026-05-03,canonical
trades,GOOGL,2026-05-04,canonical
trades,GOOGL,2026-05-05,canonical
trades,GOOGL,2026-05-06,canonical
trades,GOOGL,2026-05-07,canonical
trades,GOOGL,2026-05-08,canonical
trades,GOOGL,2026-05-09,canonical
trades,GOOGL,2026-05-10,canonical
trades,GOOGL,2026-05-11,canonical
trades,GOOGL,2026-05-12,canonical
trades,GOOGL,2026-05-13,canonical
trades,GOOGL,2026-05-14,canonical
trades,HOOD,2026-04-30,canonical
trades,HOOD,2026-05-01,canonical
trades,HOOD,2026-05-02,canonical
trades,HOOD,2026-05-03,canonical
trades,HOOD,2026-05-04,canonical
trades,HOOD,2026-05-05,canonical
trades,HOOD,2026-05-06,canonical
trades,HOOD,2026-05-07,canonical
trades,HOOD,2026-05-08,canonical
trades,HOOD,2026-05-09,canonical
trades,HOOD,2026-05-10,canonical
trades,HOOD,2026-05-11,canonical
trades,HOOD,2026-05-12,canonical
trades,HOOD,2026-05-13,canonical
trades,HOOD,2026-05-14,canonical
trades,HYPE,2026-04-30,canonical
trades,HYPE,2026-05-01,canonical
trades,HYPE,2026-05-02,canonical
trades,HYPE,2026-05-03,canonical
trades,HYPE,2026-05-04,canonical
trades,HYPE,2026-05-05,canonical
trades,HYPE,2026-05-06,canonical
trades,HYPE,2026-05-07,canonical
trades,HYPE,2026-05-08,canonical
trades,HYPE,2026-05-09,canonical
trades,HYPE,2026-05-10,canonical
trades,HYPE,2026-05-11,canonical
trades,HYPE,2026-05-12,canonical
trades,HYPE,2026-05-13,canonical
trades,HYPE,2026-05-14,canonical
trades,ICP,2026-04-30,canonical
trades,ICP,2026-05-01,canonical
trades,ICP,2026-05-02,canonical
trades,ICP,2026-05-03,canonical
trades,ICP,2026-05-04,canonical
trades,ICP,2026-05-05,canonical
trades,ICP,2026-05-06,canonical
trades,ICP,2026-05-07,canonical
trades,ICP,2026-05-08,canonical
trades,ICP,2026-05-09,canonical
trades,ICP,2026-05-10,canonical
trades,ICP,2026-05-11,canonical
trades,ICP,2026-05-12,canonical
trades,ICP,2026-05-13,canonical
trades,ICP,2026-05-14,canonical
trades,JUP,2026-04-30,canonical
trades,JUP,2026-05-01,canonical
trades,JUP,2026-05-02,canonical
trades,JUP,2026-05-03,canonical
trades,JUP,2026-05-04,canonical
trades,JUP,2026-05-05,canonical
trades,JUP,2026-05-06,canonical
trades,JUP,2026-05-07,canonical
trades,JUP,2026-05-08,canonical
trades,JUP,2026-05-09,canonical
trades,JUP,2026-05-10,canonical
trades,JUP,2026-05-11,canonical
trades,JUP,2026-05-12,canonical
trades,JUP,2026-05-13,canonical
trades,JUP,2026-05-14,canonical
trades,LDO,2026-04-30,canonical
trades,LDO,2026-05-01,canonical
trades,LDO,2026-05-02,canonical
trades,LDO,2026-05-03,canonical
trades,LDO,2026-05-04,canonical
trades,LDO,2026-05-05,canonical
trades,LDO,2026-05-06,canonical
trades,LDO,2026-05-07,canonical
trades,LDO,2026-05-08,canonical
trades,LDO,2026-05-09,canonical
trades,LDO,2026-05-10,canonical
