symbol,horizon,fold,quintile,n_windows,directional_accuracy,binomial_2sigma_lower_bound,mean_signed_return_bps,mean_abs_edge_bps,mean_slip_bps,gross_round_trip_bps,cost_round_trip_bps,headroom_bps,tradeable
PENGU,500,2026-02,3,95,0.6,0.49947506200999303,36.165894959259475,117.93510114971687,5.072861002446962,23.58702022994337,18.145722004893926,5.441298225049444,False
PENGU,500,2026-02,4,96,0.4895833333333333,0.3875434120084838,-31.87772866706348,178.5371045041843,6.445985939413028,-3.7195230105038464,20.891971878826055,-24.6114948893299,False
PENGU,500,2026-02,5,96,0.4791666666666667,0.3771932280861916,2.5184693528364117,177.7768528951517,5.3531303711328535,-7.4073688706313146,18.706260742265705,-26.11362961289702,False
PENGU,500,2026-03,1,81,0.4444444444444444,0.3340213344444548,-27.60461513490679,139.74124462273957,4.7245289169201,-15.526804958082181,17.4490578338402,-32.97586279192238,False
PENGU,500,2026-03,2,81,0.5802469135802469,0.4705761531341197,4.76349183170694,137.052346404676,4.903037766482314,21.996055595812205,17.806075532964627,4.189980062847578,False
PENGU,500,2026-03,3,81,0.5308641975308642,0.4199649770567477,2.6968904610296045,106.86011948205265,4.908768242795752,6.5963036717316506,17.817536485591503,-11.221232813859853,False
PENGU,500,2026-03,4,81,0.654320987654321,0.5486345114718342,35.27091216935199,132.6361410645651,4.667603612928324,40.93708057548306,17.33520722585665,23.60187334962641,True
PENGU,500,2026-03,5,81,0.5308641975308642,0.4199649770567477,0.8737266551084049,130.56587466435064,4.618031823636704,8.059621892861157,17.236063647273408,-9.17644175441225,False
PUMP,100,2026-02,1,123,0.3983739837398374,0.3100891246084988,-10.416978189616437,66.18464995171507,3.3832987098601226,-13.452164624332331,14.766597419720245,-28.218762044052575,False
PUMP,100,2026-02,2,122,0.4918032786885246,0.40127969897624205,-2.9014841410963377,70.77571568385407,3.2462741981563155,-1.1602576341615434,14.492548396312632,-15.652806030474174,False
PUMP,100,2026-02,3,123,0.43902439024390244,0.3495304244183629,2.193890898384294,73.7537458414547,3.0314788216724033,-8.99435924895789,14.062957643344806,-23.057316892302694,False
PUMP,100,2026-02,4,122,0.45901639344262296,0.3687852977896312,-9.69549615655373,67.28724766352599,3.206478278200206,-5.515348169141473,14.412956556400413,-19.928304725541885,False
PUMP,100,2026-02,5,123,0.5447154471544715,0.4549097800354534,-1.0489764906927816,83.42992786865383,3.787083450492775,7.461213061424321,15.57416690098555,-8.112953839561229,False
PUMP,100,2026-03,1,98,0.40816326530612246,0.3088665518021784,-19.18041131180591,56.6910905399709,2.923583593127366,-10.412649282851797,13.847167186254733,-24.259816469106532,False
PUMP,100,2026-03,2,98,0.5306122448979592,0.42978649291084214,0.7863715875699437,51.69473859848696,3.1027982812504966,3.1649839958257355,14.205596562500993,-11.040612566675257,False
PUMP,100,2026-03,3,97,0.44329896907216493,0.34241933413007,-5.700492064834234,60.82071877990165,2.809864416613456,-6.897194913184725,13.619728833226912,-20.516923746411635,False
PUMP,100,2026-03,4,98,0.5204081632653061,0.41947708820341834,3.9370775957835082,57.233950445021954,3.266075137667175,2.3360796100008985,14.532150275334349,-12.196070665333451,False
PUMP,100,2026-03,5,98,0.5918367346938775,0.4925400211899335,8.304240871772537,64.63638058615899,3.1898729386849363,11.871988270927162,14.379745877369873,-2.507757606442711,False
PUMP,500,2026-02,1,112,0.5714285714285714,0.4779066184702889,20.97974659298989,132.83012533666536,3.1781839097249764,18.975732190952186,14.356367819449954,4.619364371502233,False
PUMP,500,2026-02,2,111,0.4594594594594595,0.36485616930988995,-14.379801096285274,172.68762026808506,3.396974583618577,-14.001698940655537,14.793949167237155,-28.795648107892692,False
PUMP,500,2026-02,3,111,0.6036036036036037,0.5107477542008826,28.501005723487832,154.86602058877116,3.339211918770421,32.08935561749314,14.67842383754084,17.4109317799523,True
PUMP,500,2026-02,4,111,0.5135135135135135,0.4186323863776215,-14.782902709721373,158.12412271058017,3.273999564294991,4.273624938123779,14.547999128589982,-10.274374190466203,False
PUMP,500,2026-02,5,112,0.5,0.4055088817476932,7.9908472248287366,162.1996284448729,3.573241571401699,0.0,15.146483142803397,-15.146483142803397,False
PUMP,500,2026-03,1,88,0.5681818181818182,0.4625772298540245,9.731387375623116,131.26425485141277,3.008369687801161,17.899671116101754,14.016739375602322,3.8829317404994317,False
PUMP,500,2026-03,2,88,0.6022727272727273,0.4979262133578349,49.958412356960665,145.83095844758688,3.01988692091664,29.829059682460958,14.03977384183328,15.789285840627677,False
PUMP,500,2026-03,3,87,0.42528735632183906,0.31927976152243354,-29.692104963606308,111.8904680812074,3.054593773337945,-16.71926534546778,14.10918754667589,-30.82845289214367,False
PUMP,500,2026-03,4,88,0.45454545454545453,0.34838650761433776,-24.29712607695711,153.7808555240007,3.053562652250619,-13.98007777490916,14.107125304501238,-28.0872030794104,False
PUMP,500,2026-03,5,88,0.4659090909090909,0.3595568011279208,-15.799317481121962,125.27945636164044,3.1076749171240334,-8.5417811155664,14.215349834248066,-22.757130949814467,False
SOL,100,2026-02,1,308,0.5032467532467533,0.446267666334376,-0.7579488422148883,34.24692508103953,0.8791792451293219,0.22238263039636255,9.758358490258644,-9.535975859862281,False
SOL,100,2026-02,2,308,0.4642857142857143,0.40745096981397616,-0.3853719823165304,36.767198584268726,0.9089384912594713,-2.6262284703049077,9.817876982518943,-12.44410545282385,False
SOL,100,2026-02,3,308,0.4935064935064935,0.43653101069841865,-1.8543857909492452,33.18044456610832,0.8499914788209365,-0.4309148644949134,9.699982957641874,-10.130897822136786,False
SOL,100,2026-02,4,308,0.4902597402597403,0.43329026479885674,2.2411985615969248,34.22401537531552,0.8538251695294595,-0.6667015982204305,9.707650339058919,-10.37435193727935,False
SOL,100,2026-02,5,308,0.5324675324675324,0.4756075016176212,1.725353961880466,39.23152726297036,1.1205094481450921,2.547501770322747,10.241018896290184,-7.693517125967437,False
SOL,100,2026-03,1,237,0.4810126582278481,0.41610253134960984,-3.36166664578917,29.877800188418153,0.6987077667285038,-1.1346000071551192,9.397415533457007,-10.532015540612127,False
SOL,100,2026-03,2,236,0.5084745762711864,0.44338947141725027,2.7153152209897895,30.679037958440365,0.6698521722475026,0.5199836942108522,9.339704344495004,-8.819720650284152,False
SOL,100,2026-03,3,236,0.5127118644067796,0.4476384497379138,-0.6281422640517231,28.80329621429794,0.6676844922516127,0.7322871918889288,9.335368984503226,-8.603081792614297,False
SOL,100,2026-03,4,236,0.4533898305084746,0.38857882860450677,-3.067126140002898,25.68953794806354,0.7145257216188713,-2.394787435836431,9.429051443237743,-11.823838879074174,False
SOL,100,2026-03,5,236,0.4915254237288136,0.42644031887487743,-1.506736134144256,28.89563867764132,0.7021167439171587,-0.4897565877566312,9.404233487834318,-9.89399007559095,False
SOL,500,2026-02,1,297,0.5084175084175084,0.450399846465789,-0.045262696025565825,75.72364420834772,0.8658171187215126,1.2748088250563616,9.731634237443025,-8.456825412386664,False
SOL,500,2026-02,2,297,0.468013468013468,0.4101064414315242,-0.8981721676634887,72.8571115136235,0.8491045841159599,-4.6608926557536945,9.69820916823192,-14.359101823985615,False
SOL,500,2026-02,3,296,0.4966216216216216,0.43849912905035976,-8.118783431030312,71.81643683118655,0.8740237971552873,-0.48524619480531755,9.748047594310574,-10.23329378911589,False
SOL,500,2026-02,4,297,0.4882154882154882,0.43020572179266087,1.110808955397067,78.64717390748504,0.88263156322356,-1.8536370954626107,9.76526312644712,-11.618900221909731,False
SOL,500,2026-02,5,297,0.4478114478114478,0.3901025119372102,-7.713485842708567,80.96435520406233,1.14881592302747,-8.450824953959366,10.29763184605494,-18.748456800014306,False
SOL,500,2026-03,1,227,0.4801762114537445,0.41385606715185597,2.181967577313169,64.95038767152838,0.6850933403674913,-2.5751255023953967,9.370186680734982,-11.945312183130378,False
SOL,500,2026-03,2,226,0.5,0.43348098947622604,8.832372559572768,67.49139415036687,0.6702841357901097,0.0,9.340568271580219,-9.340568271580219,False
SOL,500,2026-03,3,226,0.49557522123893805,0.42905881547328645,1.5931868965216711,61.819210538634294,0.6813698416728,-0.5470726596339327,9.3627396833456,-9.909812342979533,False
SOL,500,2026-03,4,226,0.4469026548672566,0.38075978564178414,-2.9669082889202802,65.06809173237455,0.7014611573600379,-6.909885847685797,9.402922314720076,-16.312808162405872,False
SOL,500,2026-03,5,226,0.5,0.43348098947622604,9.006057326452598,63.13157925586727,0.7190584652821005,0.0,9.4381169305642,-9.4381169305642,False
SUI,100,2026-02,1,121,0.4628099173553719,0.372152648360641,-3.7538794686723813,55.36539886487006,3.2449689745125165,-4.118087518874631,14.489937949025034,-18.608025467899665,False
SUI,100,2026-02,2,120,0.5083333333333333,0.4170589200593028,-2.439424729827786,51.74654801027295,3.2247545781337834,0.8624424668378795,14.449509156267567,-13.587066689429687,False
SUI,100,2026-02,3,120,0.5,0.4087129070824723,3.6184573159445574,47.148972681201705,3.2027912667437723,0.0,14.405582533487545,-14.405582533487545,False
SUI,100,2026-02,4,120,0.5,0.4087129070824723,2.3401818382648334,55.98645665392501,8.518896937987893,0.0,25.037793875975787,-25.037793875975787,False
SUI,100,2026-02,5,120,0.55,0.4591704893770753,-0.17299612204628972,67.25787575332289,3.911415223913314,6.725787575332295,15.822830447826629,-9.097042872494335,False
SUI,100,2026-03,1,92,0.45652173913043476,0.3526594471841403,-2.5140018639198236,49.13845386118199,3.3755630853196688,-4.272909031407132,14.751126170639338,-19.02403520204647,False
SUI,100,2026-03,2,92,0.4673913043478261,0.36335605259488213,-2.9800971642949543,41.48669849799749,3.462697287321413,-2.7056542498693994,14.925394574642826,-17.631048824512227,False
SUI,100,2026-03,3,92,0.4673913043478261,0.36335605259488213,-4.381361734366378,46.15845349809623,3.515322968098717,-3.0103339237888824,15.030645936197434,-18.040979859986315,False
SUI,100,2026-03,4,92,0.44565217391304346,0.3420126829926205,-5.724371483680755,50.3000336331761,3.537796891241274,-5.467394960127839,15.075593782482548,-20.542988742610387,False
SUI,100,2026-03,5,92,0.6413043478260869,0.5412971565008705,10.427403334189057,39.02658632991637,3.65014379310874,11.029252658454624,15.300287586217479,-4.271034927762855,False
SUI,500,2026-02,1,109,0.44954128440366975,0.3542476449227573,-26.330525279090534,115.70456257252141,3.221846475390515,-11.67660723208931,14.443692950781031,-26.12030018287034,False
SUI,500,2026-02,2,109,0.5779816513761468,0.48337112922946446,3.1715431385183392,128.89180407420002,3.3591643177793427,20.102391461113758,14.718328635558684,5.384062825555073,False
SUI,500,2026-02,3,109,0.41284403669724773,0.3185277937149095,-25.433095929059995,136.60200407991346,3.4500860448071493,-23.811358509342707,14.900172089614298,-38.711530598957005,False
SUI,500,2026-02,4,109,0.5321100917431193,0.4365251821805607,25.154058846438122,106.12982452344029,3.330993764497368,6.81567680425764,14.661987528994736,-7.846310724737096,False
SUI,500,2026-02,5,109,0.5779816513761468,0.48337112922946446,30.691550174705892,134.9601539250879,9.371940657465437,21.048831346114618,26.743881314930874,-5.695049968816257,False
SUI,500,2026-03,1,82,0.45121951219512196,0.34131479425792627,-11.683131616699816,109.26155081314036,3.55867526738409,-10.65966349396491,15.11735053476818,-25.777014028733092,False
SUI,500,2026-03,2,82,0.5487804878048781,0.4388757698676824,22.43255884532495,104.23104338003233,3.5176555796853766,10.168882280978773,15.035311159370753,-4.8664288783919805,False
SUI,500,2026-03,3,82,0.4146341463414634,0.30582402507865625,-13.637974108273477,109.33625595424849,3.5205277193244737,-18.667165650725355,15.041055438648947,-33.708221089374305,False
SUI,500,2026-03,4,82,0.47560975609756095,0.36530969617179176,-19.97828766271645,99.63249371163116,3.514692465061974,-4.8601216444698165,15.029384930123948,-19.889506574593764,False
SUI,500,2026-03,5,82,0.5853658536585366,0.4765557323957294,36.265186208502385,103.42898916717795,3.455890772511598,17.65860790659135,14.911781545023196,2.7468263615681536,False
UNI,100,2026-02,1,110,0.5818181818181818,0.48775712135521987,19.65063820807693,61.95673707547527,4.607188212504861,10.13837515780504,17.21437642500972,-7.076001267204681,False
UNI,100,2026-02,2,109,0.45871559633027525,0.3632600304123019,0.9377776097955537,61.14262087517493,4.45037766610538,-5.0484732832713215,16.90075533221076,-21.94922861548208,False
UNI,100,2026-02,3,109,0.47706422018348627,0.381382417631465,2.7407300395769,60.719458425084675,4.5464389732387875,-2.785296258031404,17.092877946477575,-19.87817420450898,False
UNI,100,2026-02,4,109,0.5229357798165137,0.4272539772644925,0.8848802416305308,54.79765395798653,4.56152651240618,2.513653851283783,17.12305302481236,-14.609399173528578,False
UNI,100,2026-02,5,110,0.6,0.5065801267006173,1.8207690860351549,68.71390939254093,4.83419362588408,13.742781878508183,17.66838725176816,-3.9256053732599767,False
UNI,100,2026-03,1,93,0.46236559139784944,0.35896457618077754,-2.3244258366222006,48.34981385326802,4.5827608997306335,-3.639233300783616,17.165521799461267,-20.804755100244883,False
UNI,100,2026-03,2,93,0.46236559139784944,0.35896457618077754,-2.5216498245083483,37.71463878952224,4.451773906136271,-2.838736252974794,16.903547812272542,-19.742284065247336,False
UNI,100,2026-03,3,93,0.4946236559139785,0.3909344812476745,1.5719919763561907,42.69147103426084,4.384764657905774,-0.45904807563721295,16.769529315811546,-17.22857739144876,False
UNI,100,2026-03,4,93,0.5591397849462365,0.4561725209477506,1.4737592631207344,38.617919152520344,4.282945639715656,4.567710867502402,16.565891279431312,-11.99818041192891,False
UNI,100,2026-03,5,93,0.6236559139784946,0.5231819372614387,5.16112500957137,31.46317524164793,4.1200834439017635,7.781215382343037,16.240166887803525,-8.458951505460488,False
UNI,500,2026-02,1,99,0.46464646464646464,0.36439423173589147,-3.5786374643684136,125.35855490622222,4.544666054532718,-8.863736205490461,17.089332109065438,-25.9530683145559,False
UNI,500,2026-02,2,98,0.5612244897959183,0.46096939437872064,55.53533430800783,134.46481866854558,4.587902331129797,16.46507983696475,17.175804662259594,-0.710724825294843,False
UNI,500,2026-02,3,98,0.5204081632653061,0.41947708820341834,-15.362919153439831,130.01110668712994,4.732175614331073,5.306575783148166,17.464351228662146,-12.15777544551398,False
UNI,500,2026-02,4,98,0.4387755102040816,0.33852041478688394,42.54103738825562,189.71461834703697,4.450907179798716,-23.23036143024943,16.90181435959743,-40.13217578984686,False
UNI,500,2026-02,5,98,0.5612244897959183,0.46096939437872064,24.952172737043014,181.45388608426896,4.853152159375819,22.2188431939921,17.706304318751638,4.5125388752404625,False
UNI,500,2026-03,1,83,0.40963855421686746,0.30168166654428336,-28.45935939762722,98.09936342635308,4.609854468970317,-17.72880061922044,17.219708937940634,-34.948509557161074,False
UNI,500,2026-03,2,83,0.5060240963855421,0.3962678033172914,15.686944506374237,90.4630216571453,4.555513441472583,1.0899159235800573,17.11102688294517,-16.02111095936511,False
UNI,500,2026-03,3,83,0.5301204819277109,0.42055556876629085,-9.260444484898006,86.31009587369518,4.392723062365281,5.199403365885258,16.785446124730562,-11.586042758845304,False
UNI,500,2026-03,4,83,0.5180722891566265,0.4083797522907166,2.4353072508500277,71.74219602095839,4.264572803309213,2.5930914224442794,16.529145606618428,-13.936054184174148,False
UNI,500,2026-03,5,83,0.5301204819277109,0.42055556876629085,3.4453692324045875,73.20451943920077,4.0555160198230595,4.409910809590413,16.11103203964612,-11.701121230055705,False
WLFI,100,2026-02,1,114,0.5614035087719298,0.46845386967964603,3.053247227550708,61.01972358237639,7.999644559551554,7.49365026450236,23.99928911910311,-16.50563885460075,False
WLFI,100,2026-02,2,114,0.5,0.4063414188418306,1.4783749572737008,73.58575961315012,8.244211703203545,0.0,24.48842340640709,-24.48842340640709,False
WLFI,100,2026-02,3,114,0.6140350877192983,0.5228449068903909,14.871700928308856,65.88594748891092,8.979038621196704,15.02661960273407,25.958077242393408,-10.931457639659337,False
WLFI,100,2026-02,4,114,0.47368421052631576,0.3801554403538275,12.803224792725556,69.41017245129858,8.36158976400894,-3.6531669711209815,24.72317952801788,-28.37634649913886,False
WLFI,100,2026-02,5,114,0.5877192982456141,0.49551332654052005,3.347166449809244,73.79857657357644,8.368202335451503,12.94711869711868,24.736404670903006,-11.789285973784326,False
WLFI,100,2026-03,1,94,0.5,0.39685787537412065,0.7698192218051587,42.38154820094156,7.753764462109333,0.0,23.50752892421867,-23.50752892421867,False
WLFI,100,2026-03,2,93,0.5913978494623656,0.4894498481448787,12.733799994357254,48.605666282431464,7.544368392892712,8.884906739799304,23.08873678578542,-14.203830045986118,False
WLFI,100,2026-03,3,93,0.5913978494623656,0.4894498481448787,15.947849618632835,50.95273621630237,8.066039718273954,9.313941028786457,24.132079436547908,-14.81813840776145,False
WLFI,100,2026-03,4,93,0.5161290322580645,0.4124878285287098,-4.567960708940697,42.27922467617817,7.919659676074828,1.3638459572960686,23.83931935214966,-22.47547339485359,False
WLFI,100,2026-03,5,93,0.6451612903225806,0.5459323923915992,19.16773665930459,41.13022389324744,7.962195097867538,11.941032743200868,23.92439019573508,-11.98335745253421,False
WLFI,500,2026-02,1,103,0.5533980582524272,0.4554286460703796,55.05140927740146,148.24791099911278,7.569239699632572,15.832301174662522,23.138479399265144,-7.306178224602622,False
WLFI,500,2026-02,2,103,0.3300970873786408,0.23742730087100905,-52.24474247061427,157.44400464215684,9.04281990724932,-53.5003899269465,26.08563981449864,-79.58602974144515,False
WLFI,500,2026-02,3,102,0.5196078431372549,0.4206692540464725,20.425746812183746,147.3864419928274,9.215957116940631,5.779860470306969,26.431914233881262,-20.652053763574294,False
WLFI,500,2026-02,4,103,0.5339805825242718,0.43567546606144797,25.18387995087058,136.56885100816515,7.883597328173469,9.28137822385588,23.767194656346938,-14.485816432491058,False
WLFI,500,2026-02,5,103,0.39805825242718446,0.3015949931400189,-48.00558437853239,186.78069530460954,8.755582285396137,-38.08150098443496,25.511164570792275,-63.592665555227235,False
WLFI,500,2026-03,1,84,0.5357142857142857,0.4268840356749921,2.6526704312522327,79.64082398411863,7.495815642410745,5.688630284579899,22.99163128482149,-17.303001000241593,False
WLFI,500,2026-03,2,83,0.5542168674698795,0.44509981276239435,17.24902224389959,110.31888370922553,7.612211761490781,11.962288594976265,23.22442352298156,-11.262134928005295,False
WLFI,500,2026-03,3,83,0.4578313253012048,0.34845812692036154,-7.916093288137677,104.54182413824618,8.09895209708496,-8.81678034900872,24.19790419416992,-33.01468454317864,False
WLFI,500,2026-03,4,83,0.5662650602409639,0.457469033162708,3.691935862470267,108.12638541492726,7.779316317349291,14.33000288631567,23.558632634698583,-9.228629748382913,False
WLFI,500,2026-03,5,83,0.5421686746987951,0.4327954763179519,7.787268497703867,125.06662680878595,8.455901531465473,10.547787803150616,24.911803062930947,-14.36401525978033,False
XPL,100,2026-02,1,106,0.44339622641509435,0.34689204470572854,-12.684613363987712,74.08356266922674,14.431726251450648,-8.386818415384157,36.863452502901296,-45.25027091828545,False
XPL,100,2026-02,2,106,0.5283018867924528,0.43132902476414214,-15.35199405002195,75.57942698457616,15.25117036219463,4.278080772711857,38.502340724389256,-34.224259951677396,False
XPL,100,2026-02,3,106,0.4716981132075472,0.3747252511792365,-7.314866173678571,67.86048993301354,13.854320031645829,-3.8411598075290674,35.708640063291654,-39.54979987082072,False
XPL,100,2026-02,4,106,0.49056603773584906,0.39345474185829005,-2.4621732882225995,73.17203097594559,14.179464466688046,-1.380604358036709,36.35892893337609,-37.7395332914128,False
XPL,100,2026-02,5,106,0.44339622641509435,0.34689204470572854,-2.5334825175308295,99.17109390475805,14.162197229102707,-11.226916291104683,36.32439445820542,-47.551310749310105,False
XPL,100,2026-03,1,92,0.5,0.39574279297146264,3.4033964798058096,77.15462388106339,13.74889051598161,0.0,35.49778103196322,-35.49778103196322,False
XPL,100,2026-03,2,92,0.532608695652174,0.42857344389922997,10.120762934725981,73.30886836153579,13.330596151863585,4.781013154013208,34.66119230372717,-29.88017914971396,False
XPL,100,2026-03,3,91,0.4835164835164835,0.37874498045264177,7.992641001512612,71.69341624830834,13.263905239221211,-2.3635192169771977,34.52781047844242,-36.891329695419614,False
XPL,100,2026-03,4,92,0.5434782608695652,0.4396159689232707,17.586893531109162,81.52778863997976,13.676154283455237,7.089372925215627,35.35230856691047,-28.262935641694845,False
XPL,100,2026-03,5,92,0.5,0.39574279297146264,-0.18596363825836604,98.24130278581798,14.1354122221287,0.0,36.2708244442574,-36.2708244442574,False
XPL,500,2026-02,1,95,0.47368421052631576,0.3712285761279394,-14.213873399727975,163.27473137981082,15.32426241917423,-8.593406914726893,38.648524838348465,-47.241931753075356,False
XPL,500,2026-02,2,95,0.4631578947368421,0.36083895904430363,1.585031665040698,187.60488416515517,14.538547531033325,-13.823517780590382,37.07709506206665,-50.900612842657026,False
XPL,500,2026-02,3,94,0.3723404255319149,0.27261675774498595,-90.64083003396907,194.5972814970215,15.473353794241115,-49.68441229711188,38.94670758848223,-88.6311198855941,False
XPL,500,2026-02,4,95,0.5473684210526316,0.44523203490012514,18.661869177249894,158.61611764385606,13.865874484380612,15.02679009257585,35.731748968761224,-20.704958876185373,False
XPL,500,2026-02,5,95,0.5157894736842106,0.41324280805117447,-7.540368528632746,173.57561031607682,13.612556899532638,5.4813350626129695,35.22511379906528,-29.743778736452306,False
XPL,500,2026-03,1,82,0.5121951219512195,0.4017964477367087,-23.470226690888715,190.21984995427928,13.724243231454835,4.63950853547023,35.44848646290967,-30.80897792743944,False
XPL,500,2026-03,2,82,0.45121951219512196,0.34131479425792627,-5.439774576211297,146.5699091417396,13.94167279140464,-14.299503330901421,35.883345582809284,-50.18284891371071,False
XPL,500,2026-03,3,81,0.6419753086419753,0.5354376524611928,39.162997014095964,140.54879253689916,13.841948114709417,39.90891639936642,35.683896229418835,4.225020169947584,True
XPL,500,2026-03,4,82,0.4878048780487805,0.37740620383426965,8.846792227746963,172.47861376168507,13.354567658609733,-4.2067954576020785,34.70913531721946,-38.91593077482154,False
XPL,500,2026-03,5,82,0.5121951219512195,0.4017964477367087,-3.488478987271051,198.76656005912915,13.635847910734158,4.847964879490959,35.27169582146831,-30.423730941977354,False
XRP,100,2026-02,1,307,0.5342019543973942,0.47726262142546183,4.525564242697289,29.667024834729713,1.6795936264574212,2.0293404610075707,11.359187252914843,-9.329846791907272,False
XRP,100,2026-02,2,306,0.49019607843137253,0.4330408737127316,-0.21383264819150374,31.926714095294813,1.7175851229443087,-0.6260140018685271,11.435170245888617,-12.061184247757144,False
XRP,100,2026-02,3,306,0.4444444444444444,0.3876322230483429,-2.560277511713005,31.75134670812532,1.7175288235015824,-3.5279274120139257,11.435057647003164,-14.96298505901709,False
XRP,100,2026-02,4,306,0.48366013071895425,0.4265244695825973,-3.4105943514232204,37.21383968431335,1.7741141864276309,-1.216138551774946,11.548228372855261,-12.764366924630208,False
XRP,100,2026-02,5,307,0.5276872964169381,0.47070185183646523,4.331996478198609,35.3469875079967,2.1974453189205203,1.9573250411594274,12.39489063784104,-10.437565596681614,False
XRP,100,2026-03,1,149,0.3959731543624161,0.3158426541932488,-0.42125323880033394,27.323651130728866,0.9223409022022457,-5.684786476863054,9.844681804404491,-15.529468281267544,False
XRP,100,2026-03,2,148,0.4797297297297297,0.3975978127445938,0.7237920116543646,27.02381437643414,0.9911557279604555,-1.0955600422878713,9.982311455920911,-11.077871498208783,False
XRP,100,2026-03,3,148,0.5067567567567568,0.42456476887897876,-2.3510406088193774,36.17892521673516,0.9882878328801658,0.48890439482074843,9.97657566576033,-9.487671270939583,False
XRP,100,2026-03,4,148,0.5,0.41780050634732135,4.1549276122355945,26.19122752826815,0.9528863049504168,0.0,9.905772609900833,-9.905772609900833,False
XRP,100,2026-03,5,149,0.5033557046979866,0.421434357700688,-3.3062674282154227,35.14566562977591,0.9028917170782759,0.23587695053541238,9.805783434156552,-9.56990648362114,False
XRP,500,2026-02,1,296,0.4864864864864865,0.428383899560718,0.7193779075106534,65.34022598650824,1.6421254303797523,-1.7659520536894084,11.284250860759505,-13.050202914448914,False
XRP,500,2026-02,2,295,0.4542372881355932,0.3962594110920273,-3.154131485433653,70.00455668936037,1.7479058376217347,-6.407196713941458,11.49581167524347,-17.903008389184926,False
XRP,500,2026-02,3,295,0.5423728813559322,0.48436007868645753,7.775888576600664,67.08615528032985,1.6860132822690244,5.685267396638123,11.372026564538048,-5.686759167899925,False
XRP,500,2026-02,4,295,0.5288135593220339,0.47068806343723735,6.214796188488229,82.01226666437157,2.0460632966642267,4.726130621336665,12.092126593328453,-7.365995971991788,False
XRP,500,2026-02,5,295,0.5220338983050847,0.463868207756827,5.493831626688455,83.83459905955753,2.0172938009149597,3.6944060602516853,12.03458760182992,-8.340181541578234,False
XRP,500,2026-03,1,139,0.49640287769784175,0.4115861797505603,-17.411681313205325,81.01299620110173,1.0293383438375645,-0.5828273107992894,10.05867668767513,-10.64150399847442,False
XRP,500,2026-03,2,138,0.4492753623188406,0.3645888969060057,-15.669344271559828,63.266075352852475,1.0564038297378044,-6.418297499564744,10.112807659475608,-16.53110515904035,False
XRP,500,2026-03,3,138,0.4492753623188406,0.3645888969060057,-12.646576998144807,64.30907039178527,0.9963096076082878,-6.52410859047097,9.992619215216575,-16.516727805687545,False
XRP,500,2026-03,4,138,0.5144927536231884,0.4294028676300167,-4.389621522148308,58.35624226382342,0.8290408451469503,1.691485283009369,9.658081690293901,-7.966596407284532,False
XRP,500,2026-03,5,139,0.4748201438848921,0.3901088738191887,-2.1980148373849913,64.2524761975298,0.878981031396629,-3.2357362113863943,9.757962062793258,-12.993698274179652,False
