symbol,bucket_start_ms,bbo_updates,avg_spread_bps,max_spread_bps,avg_top_bid_notional,avg_top_ask_notional,first_mid,last_mid,first_order_id,last_order_id,mid_return_bps,bbo_churn_per_min,order_id_delta,top_depth_notional,trade_count,trade_qty,signed_trade_qty,trade_notional,liquidation_count,liquidation_notional,abs_trade_imbalance,mark_oracle_basis_bps,mid_oracle_basis_bps,funding,next_funding,open_interest,price_updates,mark_oracle_basis_abs_bps,book_updates,avg_book_spread_bps,avg_bid_depth_l5,avg_ask_depth_l5,avg_bid_orders_l5,avg_ask_orders_l5,first_book_nonce,last_book_nonce,realized_vol_bps,toxicity_score
2Z,1777591200000,9.0,21.76149155411671,24.479804161565713,13419.355733333336,5020.765822222222,0.08165,0.0817,8209037774.0,8209043594.0,6.1236987140222965,9.0,5820.0,18440.121555555557,2.0,2.0,2.0,0.1634,0.0,0.0,1.0,-16.85455011785962,-21.617792542473524,-1.613e-05,-1.9e-05,1095198.0,19.0,16.85455011785962,220.0,24.479804161565713,248962.8818181818,267447.14090909093,12.727272727272727,14.672727272727272,8209037713.0,8209036445.0,3.0618493570111416,0.6186282908366088
2Z,1777591260000,7.0,20.984830809131278,24.479804161565713,9901.11085714286,4610.914057142857,0.08165,0.0817,8209050614.0,8209060661.0,6.1236987140222965,7.0,10047.0,14512.024914285717,2.0,2.0,2.0,0.1634,0.0,0.0,1.0,-17.343087802435754,-21.617792542473524,-1.613e-05,-2.061e-05,1095198.0,17.0,17.343087802435754,199.0,24.47980416156571,255260.61809045225,301135.92462311557,13.301507537688442,12.542713567839195,8209037918.0,8209060668.0,3.0618493570111416,0.6082350701559892
2Z,1777591320000,3.0,20.402335250392206,24.479804161565713,10649.1536,6636.842966666666,0.08165,0.0817,8209066089.0,8209066122.0,6.1236987140222965,3.0,33.0,17285.996566666665,1.0,1.0,1.0,0.0817,0.0,0.0,1.0,-16.976684539003656,-21.617792542473524,-1.613e-05,-2.186e-05,1095198.0,10.0,16.976684539003656,127.0,24.479804161565713,284443.94488188974,247913.7874015748,12.220472440944881,13.204724409448819,8209054630.0,8209072940.0,0.0,0.521585704527385
2Z,1777591380000,3.0,20.402335250392206,24.479804161565713,9954.6016,6636.842966666666,0.08165,0.0817,8209074109.0,8209079207.0,6.1236987140222965,3.0,5098.0,16591.444566666665,2.0,2.0,0.0,0.1633,0.0,0.0,0.0,-16.854755972446043,-21.495920660512176,-1.613e-05,-2.311e-05,1095198.0,14.0,16.854755972446043,138.0,24.479804161565713,229550.07246376813,276963.03623188403,11.065217391304348,14.166666666666666,8209062055.0,8209069098.0,0.0,0.4321886093100861
2Z,1777591440000,6.0,20.402335250392206,24.479804161565713,7621.2224000000015,5470.1840999999995,0.08165,0.0817,8209084828.0,8209088284.0,6.1236987140222965,6.0,3456.0,13091.406500000001,2.0,2.0,2.0,0.1634,0.0,0.0,1.0,-16.976684539003656,-21.617792542473524,-1.613e-05,-2.467e-05,1095198.0,17.0,16.976684539003656,206.0,24.479804161565713,218844.8786407767,254822.5922330097,10.179611650485437,13.606796116504855,8209084228.0,8209093284.0,0.0,0.5425849094634999
2Z,1777591500000,13.0,22.59789543333179,24.479804161565713,6653.858584615386,8554.983769230768,0.0817,0.0817,8209096057.0,8209100791.0,0.0,13.0,4734.0,15208.842353846154,2.0,2.0,2.0,0.1634,0.0,0.0,1.0,-17.83053662587545,-22.22710730075006,-1.613e-05,-2.592e-05,1095198.0,19.0,17.83053662587545,225.0,24.479804161565713,256204.67555555556,298864.05333333334,14.346666666666666,15.622222222222222,8209084226.0,8209093282.0,2.7386013196563743,0.6299719488023651
2Z,1777591560000,14.0,23.606060823457106,24.479804161565713,5900.239542857143,10986.482035714285,0.0817,0.0817,8209108057.0,8209117172.0,0.0,14.0,9115.0,16886.72157857143,1.0,1.0,1.0,0.0817,0.0,0.0,1.0,-18.319044478639672,-22.22710730075006,-1.613e-05,-2.728e-05,1095198.0,16.0,18.319044478639672,192.0,24.479804161565713,246047.94791666666,286138.1614583333,12.463541666666666,14.223958333333334,8209095834.0,8209117172.0,3.3540879210353847,0.6480680507497115
2Z,1777591620000,14.0,22.732317485348496,24.479804161565713,5480.576571428572,11725.613357142856,0.08165,0.0817,8209120553.0,8209128434.0,6.1236987140222965,14.0,7881.0,17206.189928571428,2.0,2.0,0.0,0.1633,0.0,0.0,0.0,-19.540314110548533,-22.22710730075006,-1.613e-05,-2.853e-05,1095198.0,19.0,19.540314110548533,205.0,24.479804161565713,273945.60487804876,279611.7463414634,14.239024390243902,15.331707317073171,8209108058.0,8209128436.0,3.3540879210353847,0.5589215126370365
2Z,1777591680000,13.0,23.53884979744875,24.479804161565713,5592.154707692308,7619.651115384616,0.0817,0.0817,8209129603.0,8209136351.0,0.0,13.0,6748.0,13211.805823076924,2.0,2.0,0.0,0.1633,0.0,0.0,0.0,-16.732415696717283,-21.617792542473524,-1.613e-05,-2.913e-05,1095198.0,16.0,16.732415696717283,189.0,24.479804161565713,268042.0,260067.80952380953,14.43915343915344,14.243386243386244,8209129608.0,8209128404.0,3.3540879210353847,0.5534232539389257
2Z,1777591740000,3.0,20.402335250392206,24.479804161565713,6454.777600000001,3017.6837666666665,0.08165,0.0817,8209142614.0,8209148302.0,6.1236987140222965,3.0,5688.0,9472.461366666668,2.0,2.0,0.0,0.1633,0.0,0.0,0.0,-16.976684539003656,-21.617792542473524,-1.613e-05,-2.874e-05,1095198.0,16.0,16.976684539003656,173.0,24.479804161565713,217369.5202312139,217583.96531791906,10.086705202312139,10.624277456647398,8209129607.0,8209139461.0,3.3540879210353847,0.4971794828725322
2Z,1777591800000,25.0,21.527263358484134,24.479804161565713,7840.357148000001,4113.414708,0.0817,0.0818,8209154996.0,8209163552.0,12.23990208078396,25.0,8556.0,11953.771856000001,1.0,1.0,1.0,0.0818,0.0,0.0,1.0,-14.762758805802145,-19.88702219294029,-1.613e-05,-2.803e-05,1095158.0,15.0,14.762758805802145,189.0,23.80645967295805,287602.90476190473,252564.49206349207,15.984126984126984,14.142857142857142,8209154599.0,8209164972.0,5.120766724339262,0.6988541561684639
2Z,1777591860000,12.0,13.236838214098862,24.44987775061195,1449.4006499999998,1256.407425,0.0818,0.08185,8209167484.0,8209178801.0,6.112469437653534,12.0,11317.0,2705.808075,2.0,2.0,0.0,0.1637,0.0,0.0,0.0,-15.360983102918722,-21.456611318361936,-1.613e-05,-2.685e-05,1095158.0,19.0,15.360983102918722,221.0,12.881674065883518,241953.50226244345,200065.0452488688,11.986425339366516,12.289592760180996,8209167485.0,8209180744.0,4.327461309418221,0.542964244521338
2Z,1777591920000,13.0,12.217470983506765,12.217470983506765,1297.0900153846155,586.5552,0.08185,0.08185,8209183089.0,8209193559.0,0.0,13.0,10470.0,1883.6452153846155,1.0,1.0,-1.0,0.0818,0.0,0.0,1.0,-12.0742014562221,-17.44051321454153,-1.613e-05,-2.462e-05,1095158.0,19.0,12.0742014562221,241.0,12.217470983506765,272388.74273858924,187554.47302904565,14.639004149377593,11.547717842323651,8209167485.0,8209193559.0,5.120096891385098,0.6365732186649645
2Z,1777591980000,1.0,12.217470983506765,12.217470983506765,637.9582,290.4174,0.08185,0.08185,8209204495.0,8209204495.0,0.0,1.0,0.0,928.3756000000001,,,,,,,,-10.732885316679987,-17.197009427862614,-1.613e-05,-2.215e-05,1095158.0,16.0,10.732885316679987,147.0,12.217470983506765,241871.68707482994,174103.3469387755,12.197278911564625,10.714285714285714,8209182929.0,8209193484.0,5.120096891385098,0.4749456892979922
2Z,1777592040000,13.0,18.804151550409557,24.44987775061195,6891.8893461538455,2076.7383,0.08185,0.0818,8209209427.0,8209225298.0,-6.108735491754391,13.0,15871.0,8968.627646153845,2.0,2.0,0.0,0.1637,0.0,0.0,0.0,-10.36699149906549,-17.197009427862614,-1.613e-05,-2.002e-05,1095158.0,16.0,10.36699149906549,184.0,12.549873341308537,291664.01630434784,207506.94565217392,15.86413043478261,12.842391304347826,8209209439.0,8209225314.0,6.9733924715820566,0.5830855757494318
2Z,1777592100000,12.0,12.232415902141023,12.232415902141025,5854.894333333334,1929.3007166666666,0.08174999999999999,0.08174999999999999,8209228159.0,8209239155.0,0.0,12.0,10996.0,7784.19505,2.0,2.0,0.0,0.16349999999999998,0.0,0.0,0.0,-15.741305674190391,-24.405125076265023,-1.613e-05,-2.087e-05,1095158.0,18.0,15.741305674190391,211.0,12.232415902141026,285002.3886255924,249648.76303317535,16.417061611374407,13.42654028436019,8209227810.0,8209239394.0,4.320848560930994,0.5393010716565324
2Z,1777592160000,3.0,12.232415902141023,12.232415902141025,1400.2290666666668,2570.9194666666663,0.08174999999999999,0.08174999999999999,8209243214.0,8209248677.0,0.0,3.0,5463.0,3971.148533333333,2.0,2.0,0.0,0.16349999999999998,0.0,0.0,0.0,-15.7464936586783,-21.117390720553765,-1.613e-05,-2.153e-05,1095158.0,16.0,15.7464936586783,171.0,12.232415902141025,243177.00584795323,222240.23976608188,14.994152046783626,10.941520467836257,8209240079.0,8209237832.0,2.7319095632256802,0.45884004658402483
2Z,1777592220000,4.0,12.232415902141025,12.232415902141025,811.669075,2570.9126499999998,0.08174999999999999,0.08174999999999999,8209254728.0,8209259817.0,0.0,4.0,5089.0,3382.581725,2.0,2.0,0.0,0.16349999999999998,0.0,0.0,0.0,-15.990625343309235,-21.117390720553765,-1.613e-05,-2.198e-05,1095158.0,14.0,15.990625343309235,158.0,12.232415902141025,237968.81012658228,243710.3987341772,14.449367088607595,12.943037974683545,8209254034.0,8209261212.0,2.7319095632256802,0.4670020492491685
2Z,1777592280000,5.0,12.232415902141025,12.232415902141025,1088.86492,2570.92492,0.08174999999999999,0.08174999999999999,8209261678.0,8209268102.0,0.0,5.0,6424.0,3659.78984,2.0,2.0,2.0,0.1636,0.0,0.0,1.0,-15.014098604787193,-21.117390720553765,-1.613e-05,-2.241e-05,1095158.0,16.0,15.014098604787193,179.0,12.232415902141025,181223.97765363127,230368.45810055867,9.955307262569832,11.782122905027933,8209251026.0,8209260957.0,2.7319095632256802,0.5617980201789453
2Z,1777592340000,20.0,23.255065335623243,24.479804161565713,5958.02598,5821.6364699999995,0.08174999999999999,0.0817,8209273551.0,8209284511.0,-6.116207951070152,20.0,10960.0,11779.66245,1.0,1.0,1.0,0.0818,0.0,0.0,1.0,-16.12351590364895,-20.520838422827172,-1.613e-05,-2.305e-05,1095158.0,15.0,16.12351590364895,185.0,20.11046564739258,255291.2864864865,255882.14594594596,14.562162162162162,14.243243243243244,8209261212.0,8209284598.0,2.7352513486235086,0.6486671481842308
2Z,1777592400000,18.0,23.12064785784121,24.479804161565713,10004.971466666668,9217.523922222223,0.0817,0.0817,8209285463.0,8209294319.0,0.0,18.0,8856.0,19222.495388888892,2.0,2.0,2.0,0.1634,0.0,0.0,1.0,-15.024185273855245,-20.520838422827172,-1.613e-05,-2.349e-05,1095132.0,19.0,15.024185273855245,223.0,24.479804161565713,291611.9147982063,254518.13004484304,16.798206278026907,13.748878923766815,8209285467.0,8209294319.0,2.7352513486235086,0.641784526489065
2Z,1777592460000,23.0,21.820585306452557,24.479804161565713,6430.842782608696,9059.171665217391,0.08165,0.08165,8209297610.0,8209306400.0,0.0,23.0,8790.0,15490.014447826088,2.0,2.0,2.0,0.1634,0.0,0.0,1.0,-15.272958310933008,-23.703631298567974,-1.613e-05,-2.37e-05,1095132.0,17.0,15.272958310933008,191.0,20.124811188375162,272873.387434555,263015.6596858639,14.905759162303665,14.282722513089006,8209297293.0,8209307186.0,2.7352513486235086,0.6519047938992845
2Z,1777592520000,26.0,20.24550952303938,24.479804161565713,5501.271138461539,9375.089180769231,0.08165,0.0817,8209312352.0,8209317743.0,6.1236987140222965,26.0,5391.0,14876.360319230771,1.0,1.0,1.0,0.0817,0.0,0.0,1.0,-15.395518193592668,-23.459837247378818,-1.613e-05,-2.339e-05,1095132.0,19.0,15.395518193592668,223.0,14.551258785927981,277522.9955156951,253453.5201793722,15.10762331838565,13.856502242152466,8209307259.0,8209317743.0,4.327460988228145,0.6867714247320857
2Z,1777592580000,31.0,20.139272739993913,24.479804161565713,5738.564748387097,9191.97787419355,0.0817,0.08165,8209318318.0,8209327970.0,-6.11995104039087,31.0,9652.0,14930.542622580648,2.0,2.0,2.0,0.1634,0.0,0.0,1.0,-15.88426480291186,-23.459837247378818,-1.613e-05,-2.304e-05,1095132.0,19.0,15.88426480291186,212.0,13.228297967997309,267972.5188679245,242104.53773584907,14.297169811320755,13.330188679245284,8209318350.0,8209328027.0,5.12076781959942,0.7073632994031421
